Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of cell cycle process (GO:0010564)	12/106	3.805634656517805E-5	9.205721487545536E-4	0	0	4.549429881274245	46.29701246878725	PLK4;RMI2;PLK1;NEK2;KIF20A;KIF11;MKI67;CDC25C;KIF20B;PKMYT1;BUB1;AURKB
cellular response to chemokine (GO:1990869)	9/60	3.8325551122922475E-5	9.205721487545536E-4	0	0	6.268261150614092	63.74441578762829	CCL13;CXCL10;CXCL9;CXCL11;CCL8;CCL7;CCL2;CCL1;CCR2
positive regulation of T cell activation (GO:0050870)	10/75	4.096650709322112E-5	9.743602569426906E-4	0	0	5.470712773465067	55.26927479343231	CD86;CD274;IL6;VCAM1;CD70;CD80;CCL2;NOD2;LILRB2;CCR2
regulation of tumor necrosis factor production (GO:0032680)	13/124	4.14549010117604E-5	9.764037849954439E-4	0	0	4.1777533991556135	42.15731034250723	CX3CR1;DDX58;NOD2;IFIH1;IL6;OAS1;CLEC7A;OAS2;OAS3;CD14;JAK2;TLR4;CCR2
regulation of interferon-alpha production (GO:0032647)	6/25	5.0192697116458E-5	0.0011708411846589144	0	0	11.174000575208513	110.61859442520999	IFIH1;DDX58;STAT1;TLR8;TLR7;TLR4
eosinophil chemotaxis (GO:0048245)	5/16	5.4767678806225225E-5	0.0012314393098163577	0	0	16.06115702479339	157.5986632755925	CCL13;CCL8;CCL7;CCL2;CCL1
eosinophil migration (GO:0072677)	5/16	5.4767678806225225E-5	0.0012314393098163577	0	0	16.06115702479339	157.5986632755925	CCL13;CCL8;CCL7;CCL2;CCL1
mitotic sister chromatid cohesion (GO:0007064)	5/16	5.4767678806225225E-5	0.0012314393098163577	0	0	16.06115702479339	157.5986632755925	SGO1;CDCA5;DSCC1;HASPIN;REC8
regulation of interleukin-6 production (GO:0032675)	12/110	5.5019803883539606E-5	0.0012314393098163577	0	0	4.362836847446161	42.78990700147269	IFIH1;IL6;CLEC7A;DDX58;CARD9;TLR8;TLR7;NOD2;LILRB2;TLR4;INAVA;MYD88
mitotic cytokinesis (GO:0000281)	8/49	5.532847682192209E-5	0.0012314393098163577	0	0	6.921656931377358	67.84762359698658	ANLN;KIF4A;STMN1;PLK1;KIF23;KIF20A;CENPA;CEP55
positive regulation of DNA-binding transcription factor activity (GO:0051091)	19/246	6.135890915763559E-5	0.0013532428510583995	0	0	3.0010355710434613	29.106354301975895	CX3CR1;RNF31;DDX58;NFAM1;CARD9;EIF2AK2;NOD2;IL6;IL18RAP;AIM2;CLEC7A;TRIM14;S100A12;CAPN3;TLR4;S100A9;TRIM22;S100A8;MYD88
kinetochore assembly (GO:0051382)	4/9	6.614728931114316E-5	0.0014457056204399397	0	0	28.22504537205082	271.6272987313907	CENPE;CENPF;CENPA;DLGAP5
histone exchange (GO:0043486)	7/38	7.291583805970967E-5	0.0015794091351147826	0	0	7.999646809512597	76.20627291681838	CENPU;CENPI;CENPK;HJURP;CENPM;KNL1;CENPA
regulation of mitotic cell cycle phase transition (GO:1901990)	16/188	7.413651052747377E-5	0.0015916387127402774	0	0	3.3262285886870604	31.63111146086517	PLK4;UBE2C;PLK1;KIF14;BUB1B;HMMR;CDC20;ANLN;TPX2;CENPE;CCNB1;CENPF;CDK1;E2F1;KNTC1;NEK2
mitotic cell cycle phase transition (GO:0044772)	17/209	7.846173707766277E-5	0.0016697208258807886	0	0	3.1685738073110286	29.95220968840207	PLK4;UBE2C;PLK1;CDC7;CDC25C;PKMYT1;FOXM1;CDC25A;CCNA2;CCNB1;MELK;CCNE2;CDK3;TACC3;CDK1;E2F1;NEK2
mitotic chromosome condensation (GO:0007076)	6/27	8.002750057954254E-5	0.001688232316573654	0	0	10.108769190736403	95.35743727955995	CCNB1;CDCA5;PLK1;CDK1;NCAPG;NCAPH
regulation of exit from mitosis (GO:0007096)	7/39	8.675963080554235E-5	0.0018144729683986704	0	0	7.749258667883212	72.47392752549995	CDC20;ANLN;UBE2C;CDCA5;BUB1B;KNTC1;NEK2
regulation of defense response (GO:0031347)	10/83	9.861041683805983E-5	0.0020284679513524347	0	0	4.869171798416489	44.914865289632445	HERC5;CASP5;ALOX5;DHX58;NOD2;JAK2;SAMHD1;USP18;MYD88;CCR2
positive regulation of chemokine production (GO:0032722)	8/53	9.866414602621077E-5	0.0020284679513524347	0	0	6.305098517164331	58.15689796612676	IL6;OAS1;CLEC7A;OAS3;EIF2AK2;FFAR2;TLR7;TLR4
regulation of chromosome segregation (GO:0051983)	5/18	1.0259656779055104E-4	0.00207416061216564	0	0	13.588811188811189	124.8092367203122	RMI2;KIF2C;MKI67;BUB1;AURKB
microtubule depolymerization (GO:0007019)	5/18	1.0259656779055104E-4	0.00207416061216564	0	0	13.588811188811189	124.8092367203122	KIF18B;STMN1;KIF14;KIF24;KIF2C
cellular response to tumor necrosis factor (GO:0071356)	16/194	1.074577055110556E-4	0.0021544825914861228	0	0	3.2131079193679515	29.36270790344631	CCL13;CD70;STAT1;TNFRSF9;ACOD1;BRCA1;TNFSF13B;AIM2;CCL8;CCL7;CCL2;CCL1;JAK2;GBP2;GBP1;GBP3
cellular response to oxygen-containing compound (GO:1901701)	22/323	1.0872124675482213E-4	0.0021619487264524467	0	0	2.6251955645035623	23.95943357972056	CD86;CX3CR1;CD274;CXCL9;CD80;AQP9;ACOD1;LILRB2;NOD2;PKD2;WNT6;CXCL10;CXCL11;IL6;P2RY6;PDE4B;STAP1;CCL2;FFAR2;CD14;TLR4;MYD88
defense response to bacterium (GO:0042742)	15/176	1.215098217227611E-4	0.0023966083536538082	0	0	3.3271221532091095	29.99572121364577	ISG15;FPR2;NOD2;MPEG1;IL6;OAS1;OAS2;OAS3;S100A12;GBP2;S100A9;TLR4;S100A8;MYD88;GBP4
cellular response to DNA damage stimulus (GO:0006974)	23/350	1.3041261618085577E-4	0.002551459732699646	0	0	2.5276149088317124	22.609027942577985	TOP2A;POLQ;RMI2;SLF1;BLM;DTX3L;DDX11;XRCC2;MCM10;BRCA1;SAMHD1;WDR76;TICRR;RAD51AP1;RAD51;EXO1;CDK3;POLE2;CDK1;E2F1;RAD54L;MNDA;DTL
regulation of interferon-gamma production (GO:0032649)	10/86	1.332909966792465E-4	0.002566380618602	0	0	4.676243360695317	41.72600669242003	CD274;CLEC7A;PDE4B;TLR8;IL27;TLR7;ISG15;CD14;TLR4;CCR2
response to interleukin-1 (GO:0070555)	10/86	1.332909966792465E-4	0.002566380618602	0	0	4.676243360695317	41.72600669242003	CCL13;CCL8;CCL7;ACOD1;CCL2;CCL1;GBP2;GBP1;MYD88;GBP3
cytoskeleton-dependent cytokinesis (GO:0061640)	9/72	1.6435991797596815E-4	0.0030927325182570514	0	0	5.071166928309785	44.187369172624486	ANLN;KIF4A;STMN1;PLK1;KIF23;KIF20A;CENPA;CEP55;AURKB
negative regulation of type I interferon production (GO:0032480)	7/43	1.6515190110970453E-4	0.0030927325182570514	0	0	6.886810624493107	59.974788186319955	HERC5;IFIH1;DDX58;DHX58;NLRC5;ACOD1;ISG15
T cell chemotaxis (GO:0010818)	4/11	1.6572762876068288E-4	0.0030927325182570514	0	0	20.158672543427535	175.48456881241668	CXCL10;CXCL11;GPR183;CCR2
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	4/11	1.6572762876068288E-4	0.0030927325182570514	0	0	20.158672543427535	175.48456881241668	CCL2;NOD2;JAK2;TLR4
regulation of nuclear division (GO:0051783)	5/20	1.773109573301872E-4	0.003266694375067668	0	0	11.775757575757575	101.7143489414301	NEK2;CDC25C;MKI67;PKMYT1;KIF20B
regulation of type I interferon production (GO:0032479)	10/89	1.777426453045887E-4	0.003266694375067668	0	0	4.497967715712461	38.84073327226727	HERC5;IFIH1;IFI16;DDX58;DHX58;NLRC5;ACOD1;ISG15;CD14;MYD88
chromosome condensation (GO:0030261)	7/45	2.2170391526259967E-4	0.004044012770128322	0	0	6.523674606223588	54.89129268746815	TOP2A;CCNB1;CDCA5;PLK1;CDK1;NCAPG;NCAPH
response to tumor necrosis factor (GO:0034612)	11/110	2.4305139917968666E-4	0.004305656049330328	0	0	3.951388888888889	32.88439725340252	CCL13;CCL8;CCL7;ACOD1;CCL2;CCL1;BRCA1;JAK2;GBP2;GBP1;GBP3
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	4/12	2.4314710583604897E-4	0.004305656049330328	0	0	17.637931034482758	146.78010921084683	CENPE;NUF2;KIF2C;NDC80
negative regulation of cell division (GO:0051782)	4/12	2.4314710583604897E-4	0.004305656049330328	0	0	17.637931034482758	146.78010921084683	BLM;ORC6;AURKB;E2F8
protein localization to condensed chromosome (GO:1903083)	4/12	2.4314710583604897E-4	0.004305656049330328	0	0	17.637931034482758	146.78010921084683	CDK1;TTK;KNL1;AURKB
regulation of T cell proliferation (GO:0042129)	9/76	2.494419360436767E-4	0.004385116933637388	0	0	4.767426603247499	39.55192691435309	CD86;CD274;IL6;VCAM1;CD70;CD80;IL27;LILRB2;IDO1
regulation of interleukin-17 production (GO:0032660)	6/33	2.599938193460647E-4	0.004537733854198223	0	0	7.859947379073062	64.88270783596008	IL6;CARD9;CCL1;NOD2;TLR4;MYD88
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	13/149	2.694761071467667E-4	0.0046696359709861145	0	0	3.4053749728673757	27.988881882122342	PLK4;PLK1;KIF14;CDC7;HMMR;CDC25C;CDC25A;TPX2;CCNB1;CENPF;CDK1;NEK2;DTL
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	6/34	3.0837516338077343E-4	0.005305802456466357	0	0	7.578844652615144	61.26884632427104	CXCL10;CXCL9;P2RY6;CXCL11;CAPN3;PKD2
regulation of interleukin-10 production (GO:0032653)	7/48	3.3481878406445E-4	0.005720213874227857	0	0	6.045397899234467	48.374797102045235	CD274;IL6;CLEC7A;ISG15;NOD2;TLR4;INAVA
antifungal innate immune response (GO:0061760)	4/13	3.4352773722385173E-4	0.005827960073461988	0	0	15.677354305303489	125.04638284443041	CX3CR1;CLEC4D;CLEC7A;CARD9
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	5/23	3.5923006600467746E-4	0.005969124247447586	0	0	9.811616161616161	77.82129985694999	STAT1;NLRC5;PARP14;PARP9;JAK2
mitotic cell cycle checkpoint signaling (GO:0007093)	5/23	3.5923006600467746E-4	0.005969124247447586	0	0	9.811616161616161	77.82129985694999	BUB1B;BUB1;AURKB;ZWINT;CDK5RAP3
positive regulation of interleukin-17 production (GO:0032740)	5/23	3.5923006600467746E-4	0.005969124247447586	0	0	9.811616161616161	77.82129985694999	IL6;CARD9;CCL1;NOD2;MYD88
cellular response to virus (GO:0098586)	6/35	3.6353848318475E-4	0.005999621498001384	0	0	7.317128321085359	57.948915293085165	IFIH1;CXCL10;IL6;OAS1;DDX58;IFNB1
negative regulation of cell cycle process (GO:0010948)	8/64	3.773728925755797E-4	0.006185855658029434	0	0	5.063724209976495	39.913675630905466	RRM2;RAD51;E2F1;NEK2;CDC7;BRCA1;AURKB;E2F8
centromeric sister chromatid cohesion (GO:0070601)	3/6	3.993014320539098E-4	0.0065013776789448665	0	0	35.221014492753625	275.6324023940779	SGO1;BUB1B;BUB1
positive regulation of innate immune response (GO:0045089)	6/36	4.261260528736838E-4	0.006891878695143712	0	0	7.072859744990892	54.8908756103193	GBP5;PLSCR1;IFNB1;NLRC5;TLR8;FPR2
regulation of cytokine production involved in immune response (GO:0002718)	5/24	4.43486434956981E-4	0.007125152921891629	0	0	9.294736842105262	71.76320707253933	APOA2;FFAR2;NOD2;INAVA;CCR2
positive regulation of T cell proliferation (GO:0042102)	8/66	4.6656723307767037E-4	0.007362915546274777	0	0	4.888608712097334	37.4961588726498	CD86;CD274;IL6;VCAM1;CD70;CD80;LILRB2;CCR2
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	4/14	4.70425354358034E-4	0.007362915546274777	0	0	14.108892921960072	108.10054945298863	CCL2;NOD2;JAK2;TLR4
positive regulation of type 2 immune response (GO:0002830)	4/14	4.70425354358034E-4	0.007362915546274777	0	0	14.108892921960072	108.10054945298863	CD86;IL6;RSAD2;NOD2
protein localization to kinetochore (GO:0034501)	4/14	4.70425354358034E-4	0.007362915546274777	0	0	14.108892921960072	108.10054945298863	CDK1;TTK;KNL1;AURKB
DNA replication initiation (GO:0006270)	6/38	5.7629022256091E-4	0.008772070193621405	0	0	6.630122950819672	49.45341854536156	CDC45;ORC6;ORC1;POLE2;MCM10;CDC7
positive regulation of production of molecular mediator of immune response (GO:0002702)	6/38	5.7629022256091E-4	0.008772070193621405	0	0	6.630122950819672	49.45341854536156	CD86;SASH3;IL6;FFAR2;NOD2;INAVA
negative regulation of cytokine production (GO:0001818)	14/182	5.770863662463899E-4	0.008772070193621405	0	0	2.969346888478127	22.14395971339373	CD274;DDX58;APOA2;NLRC5;ACOD1;ISG15;ADCY7;HERC5;IFIH1;IL6;DHX58;TLR8;TLR4;GBP1
regulation of cell cycle G2/M phase transition (GO:1902749)	9/85	5.785371933138602E-4	0.008772070193621405	0	0	4.200910931174089	31.317823425959272	PLK4;TPX2;CENPF;PLK1;KIF14;CDK1;NEK2;HMMR;GTSE1
G1/S transition of mitotic cell cycle (GO:0000082)	9/85	5.785371933138602E-4	0.008772070193621405	0	0	4.200910931174089	31.317823425959272	CDC45;RRM2;CCNE2;ORC1;CDK3;E2F1;CDC7;TYMS;CDC25A
positive regulation of phagocytosis (GO:0050766)	7/53	6.220915506875585E-4	0.009339044647263244	0	0	5.386900983814662	39.76838327551748	C4A;IL15RA;CLEC7A;APOA2;CCL2;STAP1;FPR2
cellular response to exogenous dsRNA (GO:0071360)	4/15	6.274790921285691E-4	0.009339044647263244	0	0	12.825606335588187	94.5734586500862	IFIH1;DDX58;IFNB1;IFIT1
mitotic recombination (GO:0006312)	4/15	6.274790921285691E-4	0.009339044647263244	0	0	12.825606335588187	94.5734586500862	GEN1;RAD51;DMC1;RAD54B
regulation of mitotic metaphase/anaphase transition (GO:0030071)	5/26	6.556399118038969E-4	0.009639893491128811	0	0	8.408658008658008	61.63461253873552	CENPE;CCNB1;UBE2C;PLK1;DLGAP5
positive regulation of interleukin-2 production (GO:0032743)	5/26	6.556399118038969E-4	0.009639893491128811	0	0	8.408658008658008	61.63461253873552	CD86;CLEC7A;CD80;PDE4B;CCR2
lymphocyte migration (GO:0072676)	6/40	7.645833888914762E-4	0.01110706168533366	0	0	6.239472838315654	44.77557683705656	CCL13;CCL8;CCL7;SAA1;CCL2;CCL1
positive regulation of double-strand break repair (GO:2000781)	6/40	7.645833888914762E-4	0.01110706168533366	0	0	6.239472838315654	44.77557683705656	RAD51AP1;SLF1;DTX3L;DDX11;FOXM1;PARP9
microtubule polymerization or depolymerization (GO:0031109)	5/27	7.864615638711728E-4	0.011356879487806339	0	0	8.02603305785124	57.369817082786554	KIF18B;STMN1;KIF14;KIF24;KIF2C
regulation of mitotic sister chromatid separation (GO:0010965)	4/16	8.183839749235278E-4	0.011747926172570877	0	0	11.756200846944948	83.56517909246134	CENPE;UBE2C;PLK1;TACC3
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	7/56	8.714056567076392E-4	0.012435471312780782	0	0	5.0563086548488005	35.6237319270657	CCNB1;MUC1;E2F1;CDK1;CDC25C;GTSE1;E2F8
response to molecule of bacterial origin (GO:0002237)	8/73	9.221091146574029E-4	0.013082086036016722	0	0	4.360568133877091	30.475343502404424	IL6;ACOD1;CD14;JAK2;S100A9;TLR4;S100A8;INAVA
positive regulation of defense response to virus by host (GO:0002230)	5/28	9.358059859157435E-4	0.013122920935442739	0	0	7.676679841897233	53.537951178724676	AIM2;DTX3L;DDX58;STAT1;PARP9
protein depolymerization (GO:0051261)	5/28	9.358059859157435E-4	0.013122920935442739	0	0	7.676679841897233	53.537951178724676	KIF18B;STMN1;KIF14;KIF24;KIF2C
toll-like receptor signaling pathway (GO:0002224)	9/91	9.513872708430474E-4	0.013264744362443867	0	0	3.892321093540606	27.081171800631555	OAS1;S100A1;TLR8;TLR7;CD14;S100A9;TLR4;S100A8;MYD88
response to cytokine (GO:0034097)	12/150	9.936125145160624E-4	0.013774308344091242	0	0	3.091840819921531	21.377492177329625	CD274;IFITM1;PLSCR1;STAT1;LAMP3;MX2;MX1;EIF2AK2;ISG15;XAF1;JAK2;MYD88
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	8/74	0.0010092467900373876	0.013796983696891765	0	0	4.294277325355936	29.624291045982122	CCNB1;MUC1;E2F1;CDK1;FOXM1;CDC25C;GTSE1;E2F8
G2/M transition of mitotic cell cycle (GO:0000086)	11/130	0.0010092580564384879	0.013796983696891765	0	0	3.283891497775581	22.654056247724156	PLK4;CCNA2;CCNB1;MELK;PLK1;CDK1;NEK2;CDC25C;PKMYT1;FOXM1;CDC25A
regulation of NLRP3 inflammasome complex assembly (GO:1900225)	4/17	0.0010468658310122576	0.013796983696891765	0	0	10.85131927963144	74.46125917726957	GBP5;EIF2AK2;TLR4;MYD88
DNA replication checkpoint signaling (GO:0000076)	4/17	0.0010468658310122576	0.013796983696891765	0	0	10.85131927963144	74.46125917726957	CDC45;ORC1;CLSPN;TICRR
regulation of protein serine/threonine kinase activity (GO:0071900)	10/111	0.0010479681995924073	0.013796983696891765	0	0	3.514215641747661	24.110689256484264	HERC5;CCNA2;BLM;CCNB1;CCNE2;CDC25C;PKMYT1;SLC8A1;CDK5RAP3;CDC25A
cellular response to interleukin-21 (GO:0098757)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	STAT1;IL21R;STAT4
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	CENPE;UBE2C;PLK1
interleukin-21-mediated signaling pathway (GO:0038114)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	STAT1;IL21R;STAT4
mitotic spindle elongation (GO:0000022)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	KIF4A;KIF23;AURKB
mitotic spindle midzone assembly (GO:0051256)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	KIF4A;KIF23;AURKB
myeloid leukocyte mediated immunity (GO:0002444)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	IL6;CARD9;SERPINB9
positive regulation of isomerase activity (GO:0010912)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	PLSCR1;UHRF1;NOD2
positive regulation of monocyte chemotactic protein-1 production (GO:0071639)	3/8	0.001072455086454662	0.013796983696891765	0	0	21.130434782608695	144.48578807559483	OAS1;CLEC7A;OAS3
cell cycle G2/M phase transition (GO:0044839)	11/131	0.0010748680621238845	0.013796983696891765	0	0	3.256357230392157	22.259016625971793	PLK4;CCNA2;CCNB1;MELK;PLK1;CDK1;NEK2;CDC25C;PKMYT1;FOXM1;CDC25A
positive regulation of immune response (GO:0050778)	8/75	0.0011028464658990609	0.014081608033005904	0	0	4.229965346939889	28.805474969797462	SASH3;GBP5;PLSCR1;RSAD2;IFNB1;TLR8;FPR2;NOD2
DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	6/43	0.0011320729496676954	0.014379104585831566	0	0	5.7326835031753065	38.88883293048692	GEN1;BLM;RAD51;EME1;FANCM;DDX11
mitotic spindle assembly (GO:0090307)	6/44	0.001280545450475876	0.016180225327367057	0	0	5.581535806729939	37.17564709854332	TPX2;KIFC1;KIF4A;KIF23;KIF11;AURKB
cellular response to dsRNA (GO:0071359)	4/18	0.001316658392790082	0.01638058082517302	0	0	10.075706507648432	66.82871812139125	IFIH1;DDX58;IFNB1;IFIT1
response to interferon-alpha (GO:0035455)	4/18	0.001316658392790082	0.01638058082517302	0	0	10.075706507648432	66.82871812139125	IFITM1;MX2;LAMP3;EIF2AK2
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	4/18	0.001316658392790082	0.01638058082517302	0	0	10.075706507648432	66.82871812139125	CARD9;EIF2AK2;NOD2;INAVA
regulation of mitotic cell cycle (GO:0007346)	13/178	0.0014405331801365113	0.01783027293373049	0	0	2.802638935480264	18.33694338975842	UBE2C;PLK1;BUB1B;MKI67;CDC25C;PKMYT1;CDC20;CCNB1;CDK1;NEK2;KIF20B;CDK5RAP3;DLGAP5
regulation of immune response (GO:0050776)	13/179	0.0015150694147393433	0.01865765685359212	0	0	2.7856110790023565	18.085006157942797	IFITM1;VCAM1;SIGLEC9;RSAD2;LILRB2;SAMHD1;ADCY7;HERC5;TREML1;FCGR3A;PLSCR1;DHX58;FCGR2C
regulation of DNA-directed DNA polymerase activity (GO:1900262)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	CHTF8;DSCC1;CHTF18
regulation of interleukin-23 production (GO:0032667)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	CLEC7A;TLR4;MYD88
response to type I interferon (GO:0034340)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	MX1;ISG15;IFIT1
kynurenine metabolic process (GO:0070189)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	IDO2;KMO;IDO1
positive regulation of chromatin binding (GO:0035563)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	DTX3L;DDX11;PARP9
positive regulation of DNA-directed DNA polymerase activity (GO:1900264)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	CHTF8;DSCC1;CHTF18
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	3/9	0.0015756119231047456	0.018737424144373103	0	0	17.607789855072465	113.62503225196079	GBP5;TLR4;MYD88
positive regulation of monocyte chemotaxis (GO:0090026)	4/19	0.0016314824507767535	0.019307202076021483	0	0	9.403508771929825	60.35422249803217	CXCL10;CCL1;FPR2;CCR2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	5/32	0.0017503000279361976	0.0206127566396758	0	0	6.538047138047138	41.50331441498697	CDC45;RRM2;ORC1;E2F1;TYMS
regulation of protein localization to nucleus (GO:1900180)	6/47	0.0018161175848350056	0.021284547153670164	0	0	5.172331067572971	32.642861974382456	DTX3L;PLK1;CDK1;PARP9;GTSE1;CDK5RAP3
regulation of interleukin-2 production (GO:0032663)	6/48	0.0020277324431092567	0.023650379360495466	0	0	5.048920114493885	31.30753132933506	CD86;CLEC7A;CD80;PDE4B;GBP1;CCR2
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	7/65	0.002112222423001718	0.024517950230632378	0	0	4.269726906619683	26.30158010312242	CCNB1;MUC1;E2F1;CDK1;CDC25C;GTSE1;E2F8
protein poly-ADP-ribosylation (GO:0070212)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	PARP14;PARP9;PARP15
cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	IFIH1;DDX58;OAS3
immunoglobulin mediated immune response (GO:0016064)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	CARD9;TLR8;GAPT
indolalkylamine catabolic process (GO:0046218)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	IDO2;KMO;IDO1
mitotic DNA replication checkpoint signaling (GO:0033314)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	ORC1;CLSPN;TICRR
positive regulation of RIG-I signaling pathway (GO:1900246)	3/10	0.002204666047610863	0.024876836425599784	0	0	15.091614906832298	92.31811331384972	DHX58;DDX60;OASL
regulation of cytokinesis (GO:0032465)	8/84	0.0022949458120723617	0.02577564138929421	0	0	3.727316463003945	22.65107377758695	PLK4;PLK1;KIF14;KIF23;KIF20A;KIF20B;AURKB;E2F8
positive regulation of lymphocyte activation (GO:0051251)	5/35	0.002635484747509468	0.02946399077169571	0	0	5.883333333333334	34.939281943336574	IL6;CLEC7A;CCL2;NOD2;CCR2
positive regulation of intracellular signal transduction (GO:1902533)	27/546	0.0028908325164919207	0.032158271801835205	0	0	1.864753021544929	10.901739161305715	CX3CR1;RNF31;CD86;CD80;IFIT5;NOD2;DDX60;INAVA;OASL;CLEC7A;DHX58;TNFSF10;S100A12;CD14;JAK2;CDK5RAP3;TRIM22;CARD9;EIF2AK2;S100B;IL6;TRIM14;TLR7;S100A9;TLR4;S100A8;MYD88
B cell mediated immunity (GO:0019724)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	CD70;CARD9;TLR8
regulation of monocyte chemotactic protein-1 production (GO:0071637)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	OAS1;CLEC7A;OAS3
regulation of T-helper 2 cell cytokine production (GO:2000551)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	IL6;RSAD2;IFNB1
interleukin-35-mediated signaling pathway (GO:0070757)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	STAT1;STAT4;JAK2
tryptophan catabolic process (GO:0006569)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	IDO2;KMO;IDO1
tryptophan metabolic process (GO:0006568)	3/11	0.002969271592584949	0.032158271801835205	0	0	13.204483695652174	76.84268226035503	IDO2;KMO;IDO1
regulation of defense response to virus by host (GO:0050691)	5/36	0.002991834157703851	0.03225862074039797	0	0	5.6932551319648095	33.08845101211671	AIM2;DTX3L;DDX58;STAT1;PARP9
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	12/171	0.003009206370161616	0.03230236572571717	0	0	2.6805656902602593	15.563575892635628	RNF31;CLEC7A;CARD9;IFIT5;TNFSF10;TRIM14;S100A12;NOD2;S100B;TRIM22;INAVA;MYD88
